cambio;fecha
6,43;15.02.2001
6,43;14.02.2001
6,43;13.02.2001
6,43;12.02.2001
6,4175;09.02.2001
6,4175;08.02.2001
6,4175;07.02.2001
6,4175;06.02.2001
6,415;05.02.2001
6,41;02.02.2001
6,41;01.02.2001
6,4;31.01.2001
6,4;30.01.2001
6,4;29.01.2001
6,4;26.01.2001
6,4;25.01.2001
6,4;24.01.2001
6,4;23.01.2001
6,4;22.01.2001
6,4;19.01.2001
6,4;18.01.2001
6,4;17.01.2001
6,4;16.01.2001
6,4;15.01.2001
6,4;12.01.2001
6,4;11.01.2001
6,4;10.01.2001
6,39;09.01.2001
6,39;08.01.2001
5,86;05.01.2001
6,37;04.01.2001
6,36;03.01.2001
6,36;02.01.2001
6,36;01.01.2001
6,36;29.12.2000
6,36;28.12.2000
6,36;27.12.2000
6,36;26.12.2000
6,36;25.12.2000
6,36;22.12.2000
6,36;21.12.2000
6,35;20.12.2000
6,35;19.12.2000
6,35;18.12.2000
6,35;15.12.2000
6,35;14.12.2000
6,35;13.12.2000
6,35;12.12.2000
6,35;11.12.2000
6,35;08.12.2000
6,35;07.12.2000
6,35;06.12.2000
6,35;05.12.2000
6,34;04.12.2000
6,34;01.12.2000
6,34;30.11.2000
6,34;29.11.2000
6,33;28.11.2000
6,31;27.11.2000
6,31;24.11.2000
6,31;23.11.2000
6,31;22.11.2000
6,31;21.11.2000
6,31;20.11.2000
6,31;17.11.2000
6,31;16.11.2000
6,3;15.11.2000
6,32;14.11.2000
6,32;13.11.2000
6,32;10.11.2000
6,31;09.11.2000
6,3;08.11.2000
6,3;07.11.2000
6,3;06.11.2000
6,3;03.11.2000
6,29;02.11.2000
6,28;01.11.2000
6,28;31.10.2000
6,28;30.10.2000
6,28;27.10.2000
6,27;26.10.2000
6,27;25.10.2000
6,27;24.10.2000
6,27;23.10.2000
6,27;20.10.2000
6,27;19.10.2000
6,27;18.10.2000
6,27;17.10.2000
6,27;16.10.2000
6,27;13.10.2000
6,27;12.10.2000
6,26;11.10.2000
6,26;10.10.2000
6,26;09.10.2000
6,26;06.10.2000
6,26;05.10.2000
6,26;04.10.2000
6,26;03.10.2000
6,26;02.10.2000
6,19;29.09.2000
6,19;28.09.2000
6,27;27.09.2000
6,19;26.09.2000
6,26;25.09.2000
6,25;22.09.2000
6,25;21.09.2000
6,25;20.09.2000
6,25;19.09.2000
6,25;18.09.2000
6,25;15.09.2000
6,25;14.09.2000
6,25;13.09.2000
6,25;12.09.2000
6,24;11.09.2000
6,24;08.09.2000
6,24;07.09.2000
6,24;06.09.2000
6,18;05.09.2000
6,18;04.09.2000
6,18;01.09.2000
6,18;31.08.2000
6,18;30.08.2000
6,18;29.08.2000
6,21;28.08.2000
6,21;25.08.2000
6,21;24.08.2000
6,1;23.08.2000
6,1;22.08.2000
6,1;21.08.2000
6,1;19.08.2000
6,1;18.08.2000
6,1;17.08.2000
6,22;16.08.2000
6,22;15.08.2000
6,22;14.08.2000
6,18;11.08.2000
6,18;10.08.2000
6,18;09.08.2000
6,18;08.08.2000
6,21;07.08.2000
6,21;04.08.2000
6,2;03.08.2000
6,2;02.08.2000
6,2;01.08.2000
6,2;31.07.2000
6,2;28.07.2000
6,15;27.07.2000
6,14;26.07.2000
6,14;25.07.2000
6,14;24.07.2000
6,14;21.07.2000
6,14;20.07.2000
6,14;19.07.2000
6,14;18.07.2000
6,14;17.07.2000
6,14;14.07.2000
6,19;13.07.2000
6,18;12.07.2000
6,14;11.07.2000
6,14;10.07.2000
6,14;07.07.2000
6,14;06.07.2000
6,14;05.07.2000
6,14;04.07.2000
6,14;03.07.2000
6,14;30.06.2000
6,14;29.06.2000
6,14;28.06.2000
6,17;27.06.2000
6,12;26.06.2000
6,12;23.06.2000
6,12;22.06.2000
6,12;21.06.2000
6,12;20.06.2000
6,16;19.06.2000
6,16;16.06.2000
6,15;15.06.2000
6,15;14.06.2000
6,16;13.06.2000
6,16;12.06.2000
6,15;09.06.2000
6,15;08.06.2000
6,15;07.06.2000
6,15;06.06.2000
6,15;05.06.2000
6,14;02.06.2000
6,14;01.06.2000
6,14;31.05.2000
6,14;30.05.2000
6,14;29.05.2000
6,1;26.05.2000
6,1;25.05.2000
6,1;24.05.2000
6,1;23.05.2000
6,1;22.05.2000
6,1;19.05.2000
6,1;18.05.2000
6,13;17.05.2000
6,13;16.05.2000
6,13;15.05.2000
6,13;12.05.2000
6,12;11.05.2000
6,12;10.05.2000
6,12;09.05.2000
6,12;08.05.2000
6,02;05.05.2000
6,02;04.05.2000
6,05;03.05.2000
6,05;02.05.2000
6,11;01.05.2000
6,11;28.04.2000
5,62;27.04.2000
5,54;26.04.2000
6,02;25.04.2000
6,02;24.04.2000
6,02;21.04.2000
6,02;20.04.2000
6,02;19.04.2000
6,02;18.04.2000
6,02;17.04.2000
6,02;14.04.2000
6;13.04.2000
6;12.04.2000
6;11.04.2000
5,99;10.04.2000
5,99;07.04.2000
5,99;06.04.2000
5,99;05.04.2000
6,02;04.04.2000
6,02;03.04.2000
6,02;31.03.2000
6,08;30.03.2000
6,08;29.03.2000
6,08;28.03.2000
6,07;27.03.2000
6,07;24.03.2000
6,07;23.03.2000
6,07;22.03.2000
6,07;21.03.2000
6,06;20.03.2000
6,06;17.03.2000
6,06;16.03.2000
6,06;15.03.2000
6,06;14.03.2000
6,06;13.03.2000
6,02;10.03.2000
6,02;09.03.2000
6,02;08.03.2000
6,02;07.03.2000
6,05;06.03.2000
6,05;03.03.2000
6,04;02.03.2000
6,04;01.03.2000
6,04;29.02.2000
6,04;28.02.2000
6,04;25.02.2000
6,04;24.02.2000
5,99;23.02.2000
5,99;22.02.2000
5,99;21.02.2000
5,99;18.02.2000
6,03;17.02.2000
6,03;16.02.2000
6,03;15.02.2000
6,02;14.02.2000
6,02;11.02.2000
6,02;10.02.2000
6;09.02.2000
6,01;08.02.2000
6,01;07.02.2000
6,01;04.02.2000
6,01;03.02.2000
6,01;02.02.2000
5,97;01.02.2000
5,97;31.01.2000
5,97;28.01.2000
5,97;27.01.2000
5,97;26.01.2000
5,94;25.01.2000
5,94;24.01.2000
5,94;21.01.2000
5,94;20.01.2000
5,94;19.01.2000
5,97;18.01.2000
5,97;17.01.2000
5,97;14.01.2000
5,95;13.01.2000
5,95;12.01.2000
5,95;11.01.2000
5,95;10.01.2000
5,99;07.01.2000
5,93;06.01.2000
5,93;05.01.2000
5,98;04.01.2000
5,98;03.01.2000
5,98;31.12.1999
5,98;30.12.1999
5,92;29.12.1999
5,92;28.12.1999
5,92;27.12.1999
5,92;24.12.1999
5,92;23.12.1999
5,92;22.12.1999
5,92;21.12.1999
5,95;20.12.1999
5,95;17.12.1999
5,95;16.12.1999
5,95;15.12.1999
5,95;14.12.1999
5,95;13.12.1999
5,95;10.12.1999
5,94;09.12.1999
5,94;08.12.1999
5,97;07.12.1999
5,93;06.12.1999
5,93;03.12.1999
5,93;02.12.1999
5,93;01.12.1999
5,96;30.11.1999
5,94;29.11.1999
5,94;26.11.1999
5,94;25.11.1999
5,94;24.11.1999
5,94;23.11.1999
5,94;22.11.1999
5,95;19.11.1999
5,95;18.11.1999
5,94;17.11.1999
5,94;16.11.1999
5,92;15.11.1999
5,92;12.11.1999
5,9;11.11.1999
5,9;10.11.1999
5,9;09.11.1999
5,9;08.11.1999
5,9;05.11.1999
5,9;04.11.1999
5,9;03.11.1999
5,9;02.11.1999
5,94;01.11.1999
5,93;29.10.1999
5,93;28.10.1999
5,93;27.10.1999
5,89;26.10.1999
5,89;25.10.1999
5,92;22.10.1999
5,92;21.10.1999
5,92;20.10.1999
5,92;19.10.1999
5,92;18.10.1999
5,88;15.10.1999
5,88;14.10.1999
5,88;13.10.1999
5,91;12.10.1999
5,91;11.10.1999
5,91;08.10.1999
5,91;07.10.1999
5,91;06.10.1999
5,91;05.10.1999
5,91;04.10.1999
5,9;01.10.1999
5,9;30.09.1999
5,9;29.09.1999
5,9;28.09.1999
5,84;27.09.1999
5,84;24.09.1999
5,89;23.09.1999
5,89;22.09.1999
5,89;21.09.1999
5,85;20.09.1999
5,85;17.09.1999
5,85;16.09.1999
5,85;15.09.1999
5,85;14.09.1999
5,88;13.09.1999
5,88;10.09.1999
5,88;09.09.1999
5,88;08.09.1999
5,88;07.09.1999
5,87;06.09.1999
5,87;03.09.1999
5,87;02.09.1999
5,87;01.09.1999
5,87;31.08.1999
5,87;30.08.1999
5,87;27.08.1999
5,87;26.08.1999
5,82;25.08.1999
5,82;24.08.1999
5,85;23.08.1999
5,85;20.08.1999
5,85;19.08.1999
5,85;18.08.1999
5,85;17.08.1999
5,84;16.08.1999
5,84;13.08.1999
5,84;12.08.1999
5,8;11.08.1999
5,8;10.08.1999
5,8;09.08.1999
5,8;07.08.1999
5,8;06.08.1999
5,8;05.08.1999
5,8;04.08.1999
5,8;03.08.1999
5,8;02.08.1999
5,8;30.07.1999
5,8;29.07.1999
5,8;28.07.1999
5,8;27.07.1999
5,8;26.07.1999
5,8;23.07.1999
5,8;22.07.1999
5,8;21.07.1999
5,8;20.07.1999
5,75;19.07.1999
5,76;16.07.1999
5,76;15.07.1999
5,76;14.07.1999
5,76;13.07.1999
5,76;12.07.1999
5,76;09.07.1999
5,76;08.07.1999
5,76;07.07.1999
5,76;06.07.1999
5,75;05.07.1999
5,75;02.07.1999
5,75;01.07.1999
5,75;30.06.1999
5,75;29.06.1999
5,75;28.06.1999
5,75;25.06.1999
5,75;24.06.1999
5,75;23.06.1999
5,75;22.06.1999
5,75;21.06.1999
5,74;18.06.1999
5,74;17.06.1999
5,74;16.06.1999
5,74;15.06.1999
5,74;14.06.1999
5,74;11.06.1999
5,74;10.06.1999
5,74;09.06.1999
5,74;08.06.1999
5,74;07.06.1999
5,74;04.06.1999
5,74;03.06.1999
5,74;02.06.1999
5,74;01.06.1999
5,74;31.05.1999
5,74;28.05.1999
5,74;27.05.1999
5,74;26.05.1999
5,74;25.05.1999
5,74;24.05.1999
5,78;21.05.1999
5,78;20.05.1999
5,78;19.05.1999
5,78;18.05.1999
5,78;17.05.1999
5,78;14.05.1999
5,76;13.05.1999
5,76;12.05.1999
5,76;11.05.1999
5,77;10.05.1999
5,77;07.05.1999
5,75;06.05.1999
5,75;05.05.1999
5,75;04.05.1999
5,72;03.05.1999
5,72;30.04.1999
5,72;29.04.1999
5,72;28.04.1999
5,72;27.04.1999
5,72;26.04.1999
5,76;23.04.1999
5,75;22.04.1999
5,75;21.04.1999
5,75;20.04.1999
5,75;19.04.1999
5,75;16.04.1999
5,74;15.04.1999
5,74;14.04.1999
5,74;13.04.1999
5,74;12.04.1999
5,74;09.04.1999
5,69;08.04.1999
5,69;07.04.1999
5,69;06.04.1999
5,69;05.04.1999
5,69;02.04.1999
5,69;01.04.1999
5,69;31.03.1999
5,69;30.03.1999
5,69;29.03.1999
5,73;26.03.1999
5,65;25.03.1999
5,65;24.03.1999
5,65;23.03.1999
5,65;22.03.1999
5,68;19.03.1999
5,68;18.03.1999
5,68;17.03.1999
5,72;16.03.1999
5,72;15.03.1999
5,72;12.03.1999
5,67;11.03.1999
5,67;10.03.1999
5,67;09.03.1999
5,67;08.03.1999
5,71;05.03.1999
5,67;04.03.1999
5,67;03.03.1999
5,67;02.03.1999
5,67;01.03.1999
5,67;26.02.1999
5,67;25.02.1999
5,67;24.02.1999
5,7;23.02.1999
5,7;22.02.1999
5,7;19.02.1999
5,68;18.02.1999
5,68;17.02.1999
5,68;16.02.1999
5,68;15.02.1999
5,68;12.02.1999
5,68;11.02.1999
5,68;10.02.1999
5,68;09.02.1999
5,68;08.02.1999
5,68;05.02.1999
5,67;04.02.1999
5,67;03.02.1999
5,67;02.02.1999
5,67;01.02.1999
5,67;29.01.1999
5,67;28.01.1999
5,67;27.01.1999
5,67;26.01.1999
5,67;25.01.1999
5,67;22.01.1999
5,67;21.01.1999
5,67;20.01.1999
5,67;19.01.1999
5,67;18.01.1999
5,67;15.01.1999
5,65;14.01.1999
5,65;13.01.1999
5,65;12.01.1999
5,65;11.01.1999
5,65;08.01.1999
5,65;07.01.1999
5,65;06.01.1999
5,65;05.01.1999
5,65;04.01.1999
5,65;31.12.1998
5,65;30.12.1998
5,65;29.12.1998
5,65;28.12.1998
5,65;25.12.1998
5,65;24.12.1998
5,64;23.12.1998
5,64;22.12.1998
5,64;21.12.1998
5,64;18.12.1998
5,64;17.12.1998
5,64;16.12.1998
5,64;15.12.1998
5,64;14.12.1998
5,64;11.12.1998
5,64;10.12.1998
5,64;09.12.1998
5,64;08.12.1998
5,64;07.12.1998
5,64;04.12.1998
5,63;03.12.1998
5,63;02.12.1998
5,63;01.12.1998
5,63;30.11.1998
5,63;27.11.1998
5,63;26.11.1998
5,63;25.11.1998
5,63;24.11.1998
5,63;23.11.1998
5,63;20.11.1998
5,62;19.11.1998
5,62;18.11.1998
5,62;17.11.1998
5,62;16.11.1998
5,62;13.11.1998
5,61;12.11.1998
5,61;11.11.1998
5,61;10.11.1998
5,61;09.11.1998
5,61;06.11.1998
5,61;05.11.1998
5,61;04.11.1998
5,61;03.11.1998
5,61;02.11.1998
5,61;30.10.1998
5,61;29.10.1998
5,61;28.10.1998
5,61;27.10.1998
5,61;26.10.1998
5,61;23.10.1998
5,59;22.10.1998
5,59;21.10.1998
5,59;20.10.1998
5,59;19.10.1998
5,59;16.10.1998
5,6;15.10.1998
5,6;14.10.1998
5,6;13.10.1998
5,6;12.10.1998
5,6;09.10.1998
5,59;08.10.1998
5,59;07.10.1998
5,59;06.10.1998
5,59;05.10.1998
5,59;02.10.1998
5,57;01.10.1998
5,57;30.09.1998
5,57;29.09.1998
5,57;28.09.1998
5,57;25.09.1998
5,57;24.09.1998
5,57;23.09.1998
5,57;22.09.1998
5,57;21.09.1998
5,57;18.09.1998
5,57;17.09.1998
5,57;16.09.1998
5,57;15.09.1998
5,57;14.09.1998
5,57;11.09.1998
5,58;10.09.1998
5,58;09.09.1998
5,58;08.09.1998
5,58;07.09.1998
5,58;04.09.1998
5,58;03.09.1998
5,56;02.09.1998
5,56;01.09.1998
5,56;31.08.1998
5,56;28.08.1998
5,55;27.08.1998
5,55;26.08.1998
5,55;25.08.1998
5,55;24.08.1998
5,55;21.08.1998
5,55;20.08.1998
5,55;19.08.1998
5,55;18.08.1998
5,55;17.08.1998
5,55;14.08.1998
5,55;13.08.1998
5,55;12.08.1998
5,55;11.08.1998
5,55;10.08.1998
5,55;07.08.1998
5,55;06.08.1998
5,55;05.08.1998
5,55;04.08.1998
5,55;03.08.1998
5,55;31.07.1998
5,55;30.07.1998
5,55;29.07.1998
5,55;28.07.1998
5,55;27.07.1998
5,55;24.07.1998
5,54;23.07.1998
5,54;22.07.1998
5,54;21.07.1998
5,54;20.07.1998
5,54;17.07.1998
5,54;16.07.1998
5,54;15.07.1998
5,54;14.07.1998
5,54;13.07.1998
5,54;10.07.1998
5,53;09.07.1998
5,53;08.07.1998
5,53;07.07.1998
5,53;06.07.1998
5,53;03.07.1998
5,53;02.07.1998
5,53;01.07.1998
5,53;30.06.1998
5,53;29.06.1998
5,53;26.06.1998
5,52;25.06.1998
5,52;24.06.1998
5,52;23.06.1998
5,52;22.06.1998
5,52;19.06.1998
5,51;18.06.1998
5,51;17.06.1998
5,51;16.06.1998
5,51;15.06.1998
5,51;12.06.1998
5,51;11.06.1998
5,51;10.06.1998
5,51;09.06.1998
5,51;08.06.1998
5,51;05.06.1998
5,51;04.06.1998
5,51;03.06.1998
5,51;02.06.1998
5,51;01.06.1998
5,51;29.05.1998
5,51;28.05.1998
5,51;27.05.1998
5,51;26.05.1998
5,51;25.05.1998
5,51;22.05.1998
5,5;21.05.1998
5,5;20.05.1998
5,5;19.05.1998
5,5;18.05.1998
5,5;15.05.1998
5,49;14.05.1998
5,49;13.05.1998
5,49;12.05.1998
5,49;11.05.1998
5,49;08.05.1998
5,49;07.05.1998
5,49;06.05.1998
5,49;05.05.1998
5,49;04.05.1998
5,49;01.05.1998
5,49;30.04.1998
5,49;29.04.1998
5,49;28.04.1998
5,49;27.04.1998
5,49;24.04.1998
5,48;23.04.1998
5,48;22.04.1998
5,48;21.04.1998
5,48;20.04.1998
5,48;17.04.1998
5,47;16.04.1998
5,47;15.04.1998
5,47;14.04.1998
5,47;13.04.1998
5,47;10.04.1998
5,47;09.04.1998
5,48;08.04.1998
5,48;07.04.1998
5,48;06.04.1998
5,48;03.04.1998
5,48;02.04.1998
5,48;01.04.1998
5,48;31.03.1998
5,48;30.03.1998
5,48;27.03.1998
5,45;26.03.1998
5,45;25.03.1998
5,45;24.03.1998
5,45;23.03.1998
5,45;20.03.1998
5,44;19.03.1998
5,44;18.03.1998
5,44;17.03.1998
5,44;16.03.1998
5,44;13.03.1998
5,43;12.03.1998
5,43;11.03.1998
5,43;10.03.1998
5,43;09.03.1998
5,43;06.03.1998
5,42;05.03.1998
5,42;04.03.1998
5,42;03.03.1998
5,42;02.03.1998
5,42;27.02.1998
5,42;26.02.1998
5,42;25.02.1998
5,42;24.02.1998
5,42;23.02.1998
5,42;20.02.1998
5,41;19.02.1998
5,41;18.02.1998
5,41;17.02.1998
5,41;16.02.1998
5,41;13.02.1998
5,4;12.02.1998
5,4;11.02.1998
5,4;10.02.1998
5,4;09.02.1998
5,4;06.02.1998
5,39;05.02.1998
5,39;04.02.1998
5,39;03.02.1998
5,39;02.02.1998
5,39;30.01.1998
5,39;29.01.1998
5,39;28.01.1998
5,39;27.01.1998
5,39;26.01.1998
5,39;23.01.1998
5,39;22.01.1998
5,39;21.01.1998
5,39;20.01.1998
5,39;19.01.1998
5,39;16.01.1998
5,38;15.01.1998
5,38;14.01.1998
5,38;13.01.1998
5,38;12.01.1998
5,38;09.01.1998
5,38;08.01.1998
5,38;07.01.1998
5,38;06.01.1998
5,38;05.01.1998
5,38;02.01.1998
